UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,temp_difference,torque_speed_ratio,ambient_temperature,load_density
7076,L54255,L,300.7,310.5,1536,47.4,192,0,0,0,0,0,0,9.800000000000011,0.030859374999999998,34.64414705252838,0.9154428963713725
7077,L54256,L,300.7,310.5,1960,21.0,194,0,0,0,0,0,0,9.800000000000011,0.010714285714285714,36.40667946536953,0.8184710618095319
7078,M21937,M,300.7,310.5,1594,31.0,196,0,0,0,0,0,0,9.800000000000011,0.01944792973651192,29.687316012012424,0.4507572606469894
7079,L54258,L,300.7,310.5,1357,52.6,199,0,0,0,0,0,0,9.800000000000011,0.03876197494473103,25.385146380840318,0.4980765084208089
7080,L54259,L,300.7,310.5,1445,41.1,201,0,0,0,0,0,0,9.800000000000011,0.028442906574394463,29.101349459065126,0.9724306957177486
7081,L54260,L,300.7,310.4,1543,47.3,203,0,0,0,0,0,0,9.699999999999989,0.030654569021386906,39.73049050989023,0.5462420276824098
7082,L54261,L,300.7,310.4,1366,52.6,205,0,0,0,0,0,0,9.699999999999989,0.038506588579795026,32.29286648834105,0.48864561441054244
7083,L54262,L,300.7,310.3,1458,40.0,207,0,0,0,0,0,0,9.600000000000023,0.027434842249657063,28.704478426690486,0.9442113436973498
7084,L54263,L,300.7,310.4,1416,61.8,209,1,0,0,1,1,0,9.699999999999989,0.04364406779661017,23.680016775130905,0.9927691369898486
7085,L54264,L,300.6,310.3,1794,24.4,211,0,0,0,0,0,0,9.699999999999989,0.013600891861761426,31.281413246052427,0.7086322773618359
7086,L54265,L,300.6,310.3,1484,41.0,213,0,0,0,0,0,0,9.699999999999989,0.027628032345013476,29.35153424611044,0.8971736802744499
7087,L54266,L,300.6,310.4,2514,13.4,215,0,0,0,0,0,0,9.799999999999955,0.005330151153540175,19.73218062185724,0.9426704175034366
7088,L54267,L,300.6,310.3,1648,30.5,217,1,1,0,0,0,0,9.699999999999989,0.018507281553398057,28.047675194834767,0.6350698555010583
7089,M21948,M,300.6,310.3,1614,32.7,0,0,0,0,0,0,0,9.699999999999989,0.020260223048327138,29.030581778309863,0.7808476434409926
7090,L54269,L,300.6,310.2,1622,34.1,3,0,0,0,0,0,0,9.599999999999966,0.021023427866831073,30.931463804604842,0.341234499187595
7091,M21950,M,300.6,310.2,1478,40.1,5,0,0,0,0,0,0,9.599999999999966,0.02713125845737483,32.90972470368811,0.4705059797582881
7092,L54271,L,300.6,310.2,1318,51.0,8,0,0,0,0,0,0,9.599999999999966,0.038694992412746584,28.847321127325777,0.42341564692519984
7093,L54272,L,300.7,310.2,1493,35.9,10,0,0,0,0,0,0,9.5,0.02404554588077696,27.240153070125714,0.6743107100513556
7094,H36507,H,300.7,310.3,1369,50.7,12,0,0,0,0,0,0,9.600000000000023,0.03703433162892623,26.502272142899102,0.30242204147103396
7095,L54274,L,300.6,310.2,1447,45.9,17,0,0,0,0,0,0,9.599999999999966,0.031720801658604005,28.37130808198937,0.3866441708478242
7096,L54275,L,300.6,310.1,1485,49.9,19,0,0,0,0,0,0,9.5,0.0336026936026936,37.3930417120482,0.7347543942145107
7097,L54276,L,300.6,310.2,1489,47.8,21,0,0,0,0,0,0,9.599999999999966,0.03210208193418401,40.66353585225619,0.45453057020186804
7098,M21957,M,300.6,310.2,1233,52.3,23,0,0,0,0,0,0,9.599999999999966,0.04241686942416869,21.373908206746073,0.35987702070043875
7099,L54278,L,300.7,310.2,1642,32.6,26,0,0,0,0,0,0,9.5,0.01985383678440926,27.981973975127183,0.3191843498499683
7100,M21959,M,300.7,310.2,1373,44.1,28,0,0,0,0,0,0,9.5,0.03211944646758922,20.549043714802444,0.9648200717365683
7101,L54280,L,300.7,310.2,1569,32.8,31,0,0,0,0,0,0,9.5,0.020905035054174632,32.64538299910571,0.9536131169356441
7102,L54281,L,300.8,310.2,1850,22.8,33,0,0,0,0,0,0,9.399999999999977,0.012324324324324325,34.185345552864604,0.3162829888917352
7103,M21962,M,300.8,310.3,1494,42.2,35,0,0,0,0,0,0,9.5,0.028246318607764394,33.12609761880347,0.8637231116724238
7104,H36517,H,300.8,310.3,1777,30.1,38,0,0,0,0,0,0,9.5,0.016938660664040518,26.618155292577484,0.7923369014821569
7105,L54284,L,300.9,310.4,1454,43.1,43,0,0,0,0,0,0,9.5,0.029642365887207704,26.33686535991758,0.5520683253033184
7106,L54285,L,300.9,310.4,1536,34.2,45,0,0,0,0,0,0,9.5,0.022265625,30.407851542692903,0.9019822992331668
7107,L54286,L,300.8,310.5,1482,39.0,47,0,0,0,0,0,0,9.699999999999989,0.02631578947368421,30.764048012316593,0.31942880529903556
7108,H36521,H,300.9,310.5,1512,41.2,49,0,0,0,0,0,0,9.600000000000023,0.02724867724867725,34.38064955944355,0.3135225210867334
7109,M21968,M,300.8,310.5,1511,35.8,54,0,0,0,0,0,0,9.699999999999989,0.023692918596955655,28.737005525715993,0.3974502477677812
7110,L54289,L,300.9,310.5,1599,40.5,57,0,0,0,0,0,0,9.600000000000023,0.025328330206378986,33.894566337338986,0.5383906613997806
7111,M21970,M,300.8,310.4,1518,36.0,59,0,0,0,0,0,0,9.599999999999966,0.023715415019762844,27.21380936689562,0.7209354507168706
7112,M21971,M,300.8,310.4,1450,39.4,62,0,0,0,0,0,0,9.599999999999966,0.027172413793103447,26.548446459746398,0.6693492196060868
7113,L54292,L,300.9,310.4,1427,47.0,65,0,0,0,0,0,0,9.5,0.032936229852838124,25.64151773699856,0.5706347395132585
7114,L54293,L,300.9,310.4,1561,32.7,67,0,0,0,0,0,0,9.5,0.02094811018577835,28.298315745197577,0.3991185563863951
7115,H36528,H,300.9,310.4,1457,43.8,69,0,0,0,0,0,0,9.5,0.030061770761839395,24.009596123285007,0.9472111884373833
7116,M21975,M,301.0,310.6,1460,53.6,74,0,0,0,0,0,0,9.600000000000023,0.03671232876712329,32.48369929061728,0.8837366047698931
7117,L54296,L,301.0,310.5,1601,33.2,77,0,0,0,0,0,0,9.5,0.020737039350405998,28.082792655072964,0.8763670247173516
7118,L54297,L,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,9.600000000000023,0.02554140127388535,29.586509110630217,0.8362795883875371
7119,L54298,L,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,9.600000000000023,0.02293929712460064,30.97546660477647,0.4663736650018693
7120,L54299,L,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,9.5,0.03222060957910015,40.270813423675236,0.6963688546009715
7121,L54300,L,300.9,310.5,2288,16.1,85,0,0,0,0,0,0,9.600000000000023,0.007036713286713288,29.955154145061517,0.635685411792597
7122,M21981,M,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,9.5,0.03250909090909091,38.25395298173703,0.6482948898586367
7123,L54302,L,300.9,310.4,1788,27.8,90,0,0,0,0,0,0,9.5,0.015548098434004474,35.60689031205266,0.6694834530467668
7124,M21983,M,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,9.5,0.025634517766497462,29.554189389123103,0.4556480972702525
7125,M21984,M,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,9.5,0.013115631691648822,32.50763222197082,0.47433880481869695
7126,L54305,L,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,9.400000000000034,0.044885011895321174,35.59786864528892,0.7091021946106184
7127,M21986,M,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,9.399999999999977,0.021984435797665368,29.131284311314737,0.6488427566183226
7128,L54307,L,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,9.399999999999977,0.03741307371349096,28.521660423686757,0.5791690137838601
7129,L54308,L,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,9.399999999999977,0.024420913302448707,27.28309342755483,0.8933017393281573
7130,L54309,L,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,9.399999999999977,0.018960244648318043,29.30878061429383,0.5538657644002185
7131,L54310,L,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,9.299999999999955,0.03417366946778711,26.173694228592815,0.36791967467824516
7132,M21991,M,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,9.300000000000011,0.03148936170212766,30.237730619255842,0.43779811048928297
7133,L54312,L,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,9.399999999999977,0.033661278988053406,28.632770397940014,0.9933770826243531
7134,M21993,M,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,9.399999999999977,0.02661082474226804,29.015378484537433,0.7534956335861236
7135,M21994,M,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,9.5,0.03570412517780939,31.723920982923197,0.8094624031266522
7136,L54315,L,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,9.399999999999977,0.03347193347193347,33.33204474167215,0.7929201467191979
7137,M21996,M,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,9.399999999999977,0.04743112434847357,28.970409140483884,0.7648586453062867
7138,M21997,M,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,9.399999999999977,0.027725437415881564,31.939211880183514,0.9976421512634175
7139,L54318,L,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,9.5,0.03855050115651504,37.84137971565999,0.656217514076809
7140,L54319,L,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,9.5,0.0282943143812709,26.190490650836185,0.36720146902180834
7141,L54320,L,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,9.399999999999977,0.033646888567293774,22.32217536539339,0.8381313578811433
7142,M22001,M,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,9.400000000000034,0.03274336283185841,39.11882845898066,0.5229748892861421
7143,H36556,H,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,9.399999999999977,0.028581267217630855,33.528228651033054,0.5298703919410164
7144,H36557,H,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,9.399999999999977,0.019469026548672566,39.151764253598884,0.7347961227582676
7145,M22004,M,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,9.400000000000034,0.026565589980224125,27.808726256509605,0.9673427078577077
7146,L54325,L,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,9.5,0.03149327671620665,27.414166454191864,0.6389994349403652
7147,L54326,L,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,9.5,0.02125668449197861,34.4654591147607,0.5906768580882171
7148,L54327,L,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,9.5,0.028103683492496593,25.030048225937104,0.6544829886651738
7149,M22008,M,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,9.5,0.02523191094619666,37.14673822220514,0.9306253496477659
7150,L54329,L,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,9.600000000000023,0.027755644090305443,29.577492335579546,0.6319004957873329
7151,L54330,L,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,9.600000000000023,0.03518915060670949,29.219645555162504,0.6396667399738782
7152,H36565,H,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,9.699999999999989,0.012014690451206714,30.637244192705456,0.8906770199902276
7153,L54332,L,300.2,309.9,1566,36.4,170,0,0,0,0,0,0,9.699999999999989,0.023243933588761173,32.45174608607337,0.9631047831417194
7154,L54333,L,300.2,310.0,1493,47.3,172,0,0,0,0,0,0,9.800000000000011,0.031681178834561285,27.870484379787683,0.5787403591436648
7155,L54334,L,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,9.800000000000011,0.026904922454484153,29.3184273842887,0.9807765422662051
7156,M22015,M,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,9.699999999999989,0.01988527724665392,26.249989471677985,0.9688579283000434
7157,M22016,M,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,9.800000000000011,0.01844951923076923,28.44557634951806,0.5155766931835868
7158,L54337,L,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,9.800000000000011,0.026985195154777927,24.954780661472064,0.4415866712064169
7159,L54338,L,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,9.800000000000011,0.03858891288696904,36.16424861853138,0.6443123820664856
7160,L54339,L,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,9.899999999999977,0.027597617471872934,29.595250543731243,0.7668827908406213
7161,M22020,M,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,9.900000000000034,0.02727272727272727,37.25887943619257,0.880106277086731
7162,L54341,L,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,10.0,0.029791666666666664,37.59487227397025,0.6513993447792488
7163,L54342,L,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,10.0,0.0318577648766328,27.392482342002506,0.410397377673719
7164,M22023,M,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,10.0,0.026182544970019987,33.35586754626206,0.9783251156142332
7165,M22024,M,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,9.900000000000034,0.029850746268656716,32.61919150315401,0.5578840835350308
7166,L54345,L,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,9.900000000000034,0.03441091954022989,37.32664361719283,0.7452779680985006
7167,M22026,M,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,9.899999999999977,0.03128061581525542,20.465227690644575,0.6016090387688079
7168,L54347,L,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,10.0,0.04427312775330396,42.02175820620638,0.4793610429180674
7169,L54348,L,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,10.0,0.017312206572769953,30.1219444228508,0.694359207032246
7170,L54349,L,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,9.899999999999977,0.03505361930294906,23.60356920193859,0.6169353330824623
7171,M22030,M,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,9.899999999999977,0.027392510402219142,32.96571286839898,0.4609136456055978
7172,M22031,M,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,10.0,0.035813630041724616,36.73258026360552,0.7905771224288216
7173,M22032,M,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,10.0,0.03323823109843081,33.642873701413244,0.48006119413503445
7174,L54353,L,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,10.0,0.01828978622327791,26.691910048976272,0.6451536257182247
7175,L54354,L,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,10.0,0.03169934640522876,32.85345092419495,0.6108688643173033
7176,L54355,L,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,10.0,0.027724665391969407,33.89066688993885,0.43983829817315717
7177,L54356,L,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,10.0,0.019151515151515152,32.89435861057924,0.6394104346098406
7178,L54357,L,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,10.0,0.035053003533568904,32.86336798063309,0.80039279006096
7179,L54358,L,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,10.0,0.0196875,22.16470129138902,0.3183699305576803
7180,L54359,L,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,9.900000000000034,0.027774130006565985,26.892969454198585,0.7636911197535736
7181,M22040,M,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,10.0,0.018611793611793614,36.62077153533688,0.4376335957440715
7182,L54361,L,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,10.100000000000023,0.0391435011269722,33.340678396490446,0.3097029025454637
7183,L54362,L,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,10.0,0.00778498609823911,28.46944779122704,0.5839718025376146
7184,L54363,L,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,10.100000000000023,0.03522491349480969,27.641033813507075,0.37235425545507045
7185,M22044,M,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,10.100000000000023,0.022661644695543,21.860351299613534,0.8509110165515028
7186,L54365,L,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,10.099999999999966,0.017464114832535883,36.646405802489596,0.44311668289560935
7187,M22046,M,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,10.100000000000023,0.019099756690997567,27.503429585053244,0.39357864381492597
7188,L54367,L,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,10.100000000000023,0.038730385164051355,33.35844721657186,0.5291338472389221
7189,L54368,L,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,10.0,0.04416796267496112,24.28213837895634,0.38878644096387843
7190,L54369,L,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,10.0,0.031157469717362045,24.32948800840162,0.8367972119113933
7191,L54370,L,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,10.0,0.034423791821561335,23.782917699291325,0.46875719123417814
7192,L54371,L,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,10.0,0.020933087783916515,41.07674681268985,0.4692373761346424
7193,M22052,M,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,10.0,0.030650804758572427,33.72255000966865,0.44974947502828055
7194,L54373,L,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,10.0,0.0495405819295559,26.14768172866855,0.5376289116962576
7195,L54374,L,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,10.0,0.03811594202898551,31.14875617377496,0.41825890817616523
7196,M22055,M,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,10.0,0.034164934164934165,30.12559490048443,0.42102865718974686
7197,H36610,H,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,10.0,0.02994389901823282,32.99324873815779,0.4185176765767742
7198,L54377,L,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,10.0,0.028129205921938086,31.243933921029534,0.5580292007512089
7199,M22058,M,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,9.899999999999977,0.022549019607843137,30.32557874596093,0.30505534197934403
7200,L54379,L,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,9.899999999999977,0.027471798274717983,32.30115168777852,0.9675774234307455
7201,L54380,L,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,9.899999999999977,0.020771144278606966,35.19560571711889,0.9785730220553177
7202,L54381,L,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,9.800000000000011,0.027544097693351425,24.451759341147458,0.46738676479406127
7203,L54382,L,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,9.699999999999989,0.046681749622926094,33.024963275956125,0.4741495085678529
7204,M22063,M,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,9.800000000000011,0.03347280334728033,27.200684901179205,0.45857447293360143
7205,L54384,L,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,9.800000000000011,0.027326343381389256,26.014963574019124,0.6511023403552663
7206,L54385,L,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,9.899999999999977,0.02670262980445044,27.98958698285675,0.4696975907742464
7207,L54386,L,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,9.899999999999977,0.03562113932738504,30.652112612091795,0.5080836363189577
7208,M22067,M,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,9.900000000000034,0.022337662337662337,27.95419208246951,0.31524669024701957
7209,L54388,L,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,9.899999999999977,0.017047451669595783,34.2925271029623,0.8839672979984583
7210,L54389,L,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,9.899999999999977,0.021059113300492614,26.300412016276965,0.6926453234009426
7211,M22070,M,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,9.800000000000011,0.03771600300525921,24.020855920212263,0.7276831018832093
7212,L54391,L,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,9.899999999999977,0.028162124388539482,30.62094612198477,0.8041201481834863
7213,M22072,M,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,9.899999999999977,0.016715542521994135,29.696423687673544,0.7400861360665731
7214,M22073,M,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,10.0,0.03167484232655922,21.021329230664666,0.6932244956668947
7215,M22074,M,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,9.900000000000034,0.025353846153846154,33.352775277499155,0.5456763734597987
7216,L54395,L,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,9.900000000000034,0.03229519295870007,33.3140449011001,0.7302998593112255
7217,M22076,M,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,9.899999999999977,0.017019987886129618,28.106139354770878,0.8245845847308424
7218,L54397,L,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,9.900000000000034,0.016433566433566433,29.891934943163708,0.4867907998163109
7219,H36632,H,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,9.900000000000034,0.03478571428571429,28.82895129313937,0.5915671160314656
7220,M22079,M,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,9.899999999999977,0.024228791773778922,25.364705554398846,0.44125957267386123
7221,L54400,L,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,9.899999999999977,0.029811056682995104,19.3831089770702,0.3664317783246571
7222,H36635,H,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,9.900000000000034,0.034612700628053036,26.643009462853676,0.6364943335289985
7223,M22082,M,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,9.899999999999977,0.046742424242424245,29.745960057348206,0.9692749073371116
7224,L54403,L,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,9.800000000000011,0.03755458515283843,30.980302936739395,0.7425256936671034
7225,L54404,L,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,9.800000000000011,0.01939924906132666,31.556599969264187,0.8948557469449405
7226,M22085,M,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,9.899999999999977,0.011413612565445026,27.72186566800263,0.5091820793732739
7227,L54406,L,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,9.900000000000034,0.03666904932094353,30.9528211593589,0.7904706399346952
7228,L54407,L,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,9.900000000000034,0.015755813953488372,27.021155669471625,0.4503247942136873
7229,H36642,H,299.8,309.7,1368,47.4,148,0,0,0,0,0,0,9.899999999999977,0.03464912280701754,37.72524158553222,0.9934858004437188
7230,L54409,L,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,10.0,0.019096626643796456,28.317592384970403,0.8512387605600928
7231,L54410,L,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,10.0,0.025551232166018158,24.347745113434993,0.8769904462591538
7232,L54411,L,299.8,309.9,1553,36.6,157,0,0,0,0,0,0,10.099999999999966,0.023567289117836447,33.07461755124448,0.918222074008074
7233,M22092,M,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,10.0,0.02568639414276998,28.210801334703586,0.7419748142564362
7234,L54413,L,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,10.100000000000023,0.031720801658604005,30.767122363903592,0.7393454914034907
7235,M22094,M,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,10.199999999999989,0.03443092340730136,36.381940593359076,0.8207215284802771
7236,L54415,L,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,10.199999999999989,0.03952975753122704,27.396437139197932,0.7380865403103523
7237,M22096,M,299.8,310.0,1460,37.1,169,0,0,0,0,0,0,10.199999999999989,0.02541095890410959,28.807911827441025,0.3768393472793554
7238,M22097,M,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,10.199999999999989,0.02064950980392157,21.45503083908153,0.7832239797515845
7239,L54418,L,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,10.199999999999989,0.02121390689451974,28.772619936860636,0.5429011430519658
7240,L54419,L,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,10.300000000000011,0.02704443013522215,36.37528217549902,0.8314241814892454
7241,M22100,M,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,10.200000000000045,0.04133627019089574,21.42989207307252,0.46000221528191343
7242,M22101,M,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,10.100000000000023,0.028369272237196767,35.831967564217216,0.5497938172506602
